MSTI_VAR,COU,Year,Value
BP_TTGRO,GRC,2007,1.40237324703343
BP_TTGRO,GRC,2011,NA
BP_TTGRO,GRC,2012,3.2937351348616
BP_TTGRO,GRC,2013,4.59658899537647
BP_TTGRO,GRC,2014,13.4303956065831
BP_TTGRO,GRC,2015,4.92140894832127
BP_TTGRO,GRC,2016,11.9419505595868
BP_TTGRO,GRC,2017,42.8646451329378
BP_TTGRO,GRC,2018,7.2286469684409
BP_TTGRO,GRC,2019,2.0692766245539
BP_TTGRO,HUN,2000,9.69655873876929
BP_TTGRO,HUN,2001,4.75969711018389
BP_TTGRO,HUN,2002,6.15134975660128
BP_TTGRO,HUN,2003,-0.2223457476376
BP_TTGRO,HUN,2004,-6.6295264623955
BP_TTGRO,HUN,2005,10.277446300716
BP_TTGRO,HUN,2006,25.5106181523063
BP_TTGRO,HUN,2007,11.4559758594676
BP_TTGRO,HUN,2008,9.96905820924385
BP_TTGRO,HUN,2009,15.9676426624461
BP_TTGRO,HUN,2010,13.7235575100463
BP_TTGRO,HUN,2011,14.8076538435896
BP_TTGRO,HUN,2012,16.1265969802555
BP_TTGRO,HUN,2013,11.2366855028254
BP_TTGRO,HUN,2014,-0.3012048192771
BP_TTGRO,HUN,2015,-5.1720250710195
BP_TTGRO,HUN,2016,-0.9747979077508
BP_TTGRO,HUN,2017,18.6986794717887
BP_TTGRO,HUN,2018,25.5188316679477
BP_TTGRO,HUN,2019,6.75862958068778
BP_TTGRO,ISL,2001,17.8005836943705
BP_TTGRO,ISL,2002,-11.250281257031
BP_TTGRO,ISL,2003,14.2567396264684
BP_TTGRO,ISL,2005,6.37935912261025
BP_TTGRO,ISL,2006,5.91633986928104
BP_TTGRO,ISL,2007,-12.565102559672
BP_TTGRO,ISL,2008,4.49999999999999
BP_TTGRO,ISL,2009,-8.6826453464518
BP_TTGRO,ISL,2011,NA
BP_TTGRO,ISL,2013,NA
BP_TTGRO,ISL,2015,12.8468144492163
BP_TTGRO,ISL,2017,5.90425262090291
BP_TTGRO,IRL,2000,4.84316788847494
BP_TTGRO,IRL,2001,4.6079779917469
BP_TTGRO,IRL,2002,0.85470085470085
BP_TTGRO,IRL,2003,0.82572794437201
BP_TTGRO,IRL,2004,3.98706896551724
BP_TTGRO,IRL,2005,7.12953367875649
BP_TTGRO,IRL,2006,2.98897272199652
BP_TTGRO,IRL,2007,2.90222597914906
BP_TTGRO,IRL,2008,7.29280759401241
BP_TTGRO,IRL,2009,1.73543173117823
BP_TTGRO,IRL,2010,1.9650472447529
BP_TTGRO,IRL,2011,15.7946531080859
BP_TTGRO,IRL,2012,8.44900849858357
BP_TTGRO,IRL,2013,11.689414223209
BP_TTGRO,IRL,2014,4.19809390165469
BP_TTGRO,IRL,2015,3.15358285169183
BP_TTGRO,IRL,2016,-0.9791655333732
BP_TTGRO,IRL,2017,7.35593034115256
BP_TTGRO,IRL,2018,-2.9983266809948
BP_TTGRO,IRL,2019,4.09859808999409
BP_TTGRO,ITA,2000,7.29638198705698
BP_TTGRO,ITA,2001,1.98912466014563
BP_TTGRO,ITA,2002,7.59449066200917
BP_TTGRO,ITA,2003,-3.2326137722846
BP_TTGRO,ITA,2004,-0.6452533778315
BP_TTGRO,ITA,2005,4.74767955236502
BP_TTGRO,ITA,2006,13.2295697837678
BP_TTGRO,ITA,2007,17.0804742668407
BP_TTGRO,ITA,2008,13.7410702667881
BP_TTGRO,ITA,2009,2.93032667750652
BP_TTGRO,ITA,2010,2.22586828267517
BP_TTGRO,ITA,2011,0.23731928132271
BP_TTGRO,ITA,2012,6.83129145255073
BP_TTGRO,ITA,2013,3.80678702115567
BP_TTGRO,ITA,2014,3.63567855310416
BP_TTGRO,ITA,2015,5.76618112337648
BP_TTGRO,ITA,2016,NA
BP_TTGRO,ITA,2017,16.7135847657034
BP_TTGRO,ITA,2018,13.993331944155
BP_TTGRO,ITA,2019,2.90017073268818
BP_TTGRO,JPN,2000,-3.7752421659962
BP_TTGRO,JPN,2001,-3.4356676138561
BP_TTGRO,JPN,2002,-1.0615325731884
BP_TTGRO,JPN,2003,4.4723375772799
BP_TTGRO,JPN,2004,1.16873454259869
BP_TTGRO,JPN,2005,3.81230273708151
BP_TTGRO,JPN,2006,1.53753312518039
BP_TTGRO,JPN,2007,0.13243236259335
BP_TTGRO,JPN,2008,0.84838162334437
BP_TTGRO,JPN,2009,-1.3272793571995
BP_TTGRO,JPN,2010,-0.3554496608398
BP_TTGRO,JPN,2011,-2.0365273629899
BP_TTGRO,JPN,2012,-3.5217815798038
BP_TTGRO,JPN,2013,0.48413023499161
BP_TTGRO,JPN,2014,4.65389523083641
BP_TTGRO,JPN,2015,-3.0852973763844
BP_TTGRO,JPN,2016,-0.942626757293
BP_TTGRO,JPN,2017,2.86638265373096
BP_TTGRO,JPN,2018,1.34121745355953
BP_TTGRO,JPN,2019,0.90923957481603
BP_TTGRO,KOR,2000,3.61960271202568
BP_TTGRO,KOR,2001,34.3289750094705
BP_TTGRO,KOR,2002,3.16105214582372
BP_TTGRO,KOR,2003,6.39843601149797
BP_TTGRO,KOR,2004,3.17815417195444
BP_TTGRO,KOR,2005,15.7537549334907
BP_TTGRO,KOR,2006,11.8919970748449
BP_TTGRO,KOR,2007,NA
BP_TTGRO,KOR,2008,12.903392856814
BP_TTGRO,KOR,2009,1.88139459859158
BP_TTGRO,KOR,2010,8.41642841897923
BP_TTGRO,KOR,2011,10.4501640142276
BP_TTGRO,KOR,2012,10.7136127845566
BP_TTGRO,KOR,2013,2.57028496708622
BP_TTGRO,KOR,2014,8.74785097974689
BP_TTGRO,KOR,2015,3.06771771374967
BP_TTGRO,KOR,2016,1.6364772131154
BP_TTGRO,KOR,2017,8.10234559577758
BP_TTGRO,KOR,2018,7.79544573700808
BP_TTGRO,KOR,2019,5.71084723542588
BP_TTGRO,LUX,2003,1.6023951214768
BP_TTGRO,LUX,2004,4.42857142857143
BP_TTGRO,LUX,2005,0.18878248974008
BP_TTGRO,LUX,2006,-3.0940222288976
BP_TTGRO,LUX,2007,3.4492475905991
BP_TTGRO,LUX,2008,-4.222282756742
BP_TTGRO,LUX,2009,-5.6313993174061
BP_TTGRO,LUX,2010,2.10970464135021
BP_TTGRO,LUX,2011,-0.0295159386068
BP_TTGRO,LUX,2012,NA
BP_TTGRO,LUX,2013,2.49076517150397
BP_TTGRO,LUX,2014,5.25520886966671
BP_TTGRO,LUX,2015,-0.0065223062875
BP_TTGRO,LUX,2016,5.47909464483727
BP_TTGRO,LUX,2017,0.55036794261332
BP_TTGRO,LUX,2018,-5.0984009840098
BP_TTGRO,LUX,2019,3.1365433218845302
BP_TTGRO,MEX,2001,24.8017783165278
BP_TTGRO,MEX,2003,24.159005057988
BP_TTGRO,MEX,2004,NA
BP_TTGRO,MEX,2005,20.7973061667095
BP_TTGRO,MEX,2006,-24.899010181664
BP_TTGRO,MEX,2007,8.13123210971658
BP_TTGRO,MEX,2009,7.37704188964654
BP_TTGRO,MEX,2010,-32.81121529926
BP_TTGRO,MEX,2011,5.29000268293765
BP_TTGRO,MEX,2012,-27.801767842559
BP_TTGRO,MEX,2013,-5.1692234191829
BP_TTGRO,MEX,2014,-15.475635838595
BP_TTGRO,MEX,2015,16.4473006308716
BP_TTGRO,MEX,2016,39.2567095241499
BP_TTGRO,MEX,2017,0.73457882082215
BP_TTGRO,MEX,2018,0.08628218421152
BP_TTGRO,MEX,2019,7.32234763177178
BP_TTGRO,NLD,2000,5.15260839733516
BP_TTGRO,NLD,2001,1.80386874065968
BP_TTGRO,NLD,2002,-2.7540007443245
BP_TTGRO,NLD,2003,-5.4194837776927
BP_TTGRO,NLD,2004,12.4603799033382
BP_TTGRO,NLD,2005,-2.8783881026625
BP_TTGRO,NLD,2006,8.75319008808759
BP_TTGRO,NLD,2007,-6.8034291553907
BP_TTGRO,NLD,2008,-2.491572919628
BP_TTGRO,NLD,2009,-11.834898685937
BP_TTGRO,NLD,2010,27.8793461829176
BP_TTGRO,NLD,2011,NA
BP_TTGRO,NLD,2012,NA
BP_TTGRO,NLD,2013,NA
BP_TTGRO,NLD,2014,-0.5215123859192
BP_TTGRO,NLD,2015,2.9922208599332
BP_TTGRO,NLD,2016,5.30669211744301
BP_TTGRO,NLD,2017,4.75763541037286
BP_TTGRO,NLD,2018,4.94064895437969
BP_TTGRO,NLD,2019,2.64877179607648
BP_TTGRO,NZL,2001,NA
BP_TTGRO,NZL,2003,23.4426799696735
BP_TTGRO,NZL,2005,-2.3718790511668
BP_TTGRO,NZL,2007,15.2331919396064
BP_TTGRO,NZL,2009,1.22703976826999
BP_TTGRO,NZL,2011,2.96800298419999
BP_TTGRO,NZL,2013,7.13203408538796
BP_TTGRO,NZL,2015,4.36038093506028
BP_TTGRO,NZL,2017,12.815214963553199
BP_TTGRO,NZL,2018,7.14285714285714
BP_TTGRO,NOR,2001,4.23479887861253
BP_TTGRO,NOR,2002,-1.9046960370703
BP_TTGRO,NOR,2003,10.092642206492
BP_TTGRO,NOR,2004,0.33557261881128
BP_TTGRO,NOR,2005,-1.714376894846
BP_TTGRO,NOR,2006,4.10353986323697
BP_TTGRO,NOR,2007,5.67969159368216
BP_TTGRO,NOR,2008,9.14746802193456
BP_TTGRO,NOR,2009,-1.7576118111514
BP_TTGRO,NOR,2010,-1.8991522624684
BP_TTGRO,NOR,2011,1.62729364233207
BP_TTGRO,NOR,2012,2.83253271492463
BP_TTGRO,NOR,2013,2.23904639175259
BP_TTGRO,NOR,2014,8.17183971430071
BP_TTGRO,NOR,2015,5.04927902121668
BP_TTGRO,NOR,2016,2.46799463881315
BP_TTGRO,NOR,2017,7.19408235983943
BP_TTGRO,NOR,2018,0
BP_TTGRO,NOR,2019,5.83186064125221
BP_TTGRO,POL,2000,-8.5064487545535
BP_TTGRO,POL,2001,-7.0429355428817
BP_TTGRO,POL,2002,-50.801643803901
BP_TTGRO,POL,2003,33.8588235294118
BP_TTGRO,POL,2004,14.0622253471612
BP_TTGRO,POL,2005,7.61057173678535
BP_TTGRO,POL,2006,1.43351210465641
BP_TTGRO,POL,2007,6.11468385347913
BP_TTGRO,POL,2008,-14.787022438648
BP_TTGRO,POL,2009,6.89811308970827
BP_TTGRO,POL,2010,34.5536738017513
BP_TTGRO,POL,2011,6.00022795981394
BP_TTGRO,POL,2012,31.850300566314
BP_TTGRO,POL,2013,17.4748835926851
BP_TTGRO,POL,2014,23.1511509128956
BP_TTGRO,POL,2015,12.8872496517068
BP_TTGRO,POL,2016,NA
BP_TTGRO,POL,2017,30.8619390939417
BP_TTGRO,POL,2018,17.8363895512979
BP_TTGRO,POL,2019,0.88543332499811
BP_TTGRO,PRT,2000,9.42855816961201
BP_TTGRO,PRT,2001,8.61617691699632
BP_TTGRO,PRT,2002,29.0176840814245
BP_TTGRO,PRT,2003,22.4912455126005
BP_TTGRO,PRT,2004,0.07991128980793
BP_TTGRO,PRT,2005,0.07984751692047
BP_TTGRO,PRT,2006,54.2183113291331
BP_TTGRO,PRT,2007,35.1568571663694
BP_TTGRO,PRT,2008,13.4954849248571
BP_TTGRO,PRT,2009,-4.0528159040641
BP_TTGRO,PRT,2010,0.82353980610002
BP_TTGRO,PRT,2011,14.2070608552421
BP_TTGRO,PRT,2012,-2.2613284758958
BP_TTGRO,PRT,2013,3.52504164565768
BP_TTGRO,PRT,2014,6.9518255015351
BP_TTGRO,PRT,2015,5.39146174154648
BP_TTGRO,PRT,2016,5.9295196110069
BP_TTGRO,PRT,2017,13.7092610186294
BP_TTGRO,PRT,2018,7.44472648179346
BP_TTGRO,PRT,2019,13.2333550279353
BP_TTGRO,SVK,2000,-9.1356289529164
BP_TTGRO,SVK,2001,-8.0433101314772
BP_TTGRO,SVK,2002,-6.013456686291
BP_TTGRO,SVK,2003,-18.322147651007
BP_TTGRO,SVK,2004,-4.8753766091482
BP_TTGRO,SVK,2005,1.468471062482
BP_TTGRO,SVK,2006,-10.783200908059
BP_TTGRO,SVK,2007,-14.157124681934
BP_TTGRO,SVK,2008,1.63399903664456
BP_TTGRO,SVK,2009,-4.2872767043383
BP_TTGRO,SVK,2010,23.0364896777634
BP_TTGRO,SVK,2011,0.65011454399109
BP_TTGRO,SVK,2012,16.5815698818898
BP_TTGRO,SVK,2013,-4.5590058834393
BP_TTGRO,SVK,2014,14.2418797512094
BP_TTGRO,SVK,2015,6.59617199409588
BP_TTGRO,SVK,2016,5.39577327310286
BP_TTGRO,SVK,2017,21.7747146241654
BP_TTGRO,SVK,2018,15.3873363990096
BP_TTGRO,SVK,2019,9.0310162477008
BP_TTGRO,ESP,2000,22.7863163113535
BP_TTGRO,ESP,2001,-1.255753856093
BP_TTGRO,ESP,2002,NA
BP_TTGRO,ESP,2003,15.433879273161
BP_TTGRO,ESP,2004,9.36614379667889
BP_TTGRO,ESP,2005,5.9356242908422
BP_TTGRO,ESP,2006,9.98756382333463
BP_TTGRO,ESP,2007,5.63872484306709
BP_TTGRO,ESP,2008,NA
BP_TTGRO,ESP,2009,-1.5845406974668
BP_TTGRO,ESP,2010,-1.5768611764505
BP_TTGRO,ESP,2011,-2.5809655686918
BP_TTGRO,ESP,2012,-0.5307370457396
BP_TTGRO,ESP,2013,-0.8159333908358
BP_TTGRO,ESP,2014,-1.1204214780445
BP_TTGRO,ESP,2015,-0.2396566761796
BP_TTGRO,ESP,2016,3.08489569036508
BP_TTGRO,ESP,2017,6.14461002676759
BP_TTGRO,ESP,2018,9.20568416327703
BP_TTGRO,ESP,2019,1.87721167255808
BP_TTGRO,SWE,2001,5.78889403472089
BP_TTGRO,SWE,2003,-1.3438629192255
BP_TTGRO,SWE,2004,-2.0576559349864
BP_TTGRO,SWE,2005,NA
BP_TTGRO,SWE,2006,2.73589277439132
BP_TTGRO,SWE,2007,NA
BP_TTGRO,SWE,2008,7.97773654916512
BP_TTGRO,SWE,2009,-5.0746827260046
BP_TTGRO,SWE,2010,-1.7957311062922
BP_TTGRO,SWE,2011,-0.0182491742249
BP_TTGRO,SWE,2012,1.9201635424462
BP_TTGRO,SWE,2013,1.02795537169362
BP_TTGRO,SWE,2014,1.58474110577349
BP_TTGRO,SWE,2015,0.67007520896225
BP_TTGRO,SWE,2016,11.4142587231977
BP_TTGRO,SWE,2017,-0.8510174870869
BP_TTGRO,SWE,2018,6.00197712187545
BP_TTGRO,SWE,2019,-4.3121058708589
BP_TTGRO,CHE,2000,1.23946447625456
BP_TTGRO,CHE,2004,-2.2176120551808
BP_TTGRO,CHE,2008,4.74876609634745
BP_TTGRO,CHE,2012,4.63732856547461
BP_TTGRO,CHE,2015,2.10209902877379
BP_TTGRO,CHE,2017,-1.4587459455947
BP_TTGRO,TUR,2000,7.44567153544711
BP_TTGRO,TUR,2001,-7.0457559681698
BP_TTGRO,TUR,2002,5.54663813090779
BP_TTGRO,TUR,2003,32.4264954376479
BP_TTGRO,TUR,2004,12.741839989792
BP_TTGRO,TUR,2005,69.6811961141648
BP_TTGRO,TUR,2006,20.2553921635553
BP_TTGRO,TUR,2007,34.5662426677706
BP_TTGRO,TUR,2008,13.192205457793
BP_TTGRO,TUR,2009,14.6182149532398
BP_TTGRO,TUR,2010,19.207332558256
BP_TTGRO,TUR,2011,21.0180877361861
BP_TTGRO,TUR,2012,15.0293344814941
BP_TTGRO,TUR,2013,11.7906631610456
BP_TTGRO,TUR,2014,6.08704876431312
BP_TTGRO,TUR,2015,7.62287650381635
BP_TTGRO,TUR,2016,8.8672094838927
BP_TTGRO,TUR,2017,21.1342123754805
BP_TTGRO,TUR,2018,18.7201710684956
BP_TTGRO,TUR,2019,10.1116631729012
BP_TTGRO,GBR,2000,-4.8194133012788
BP_TTGRO,GBR,2001,NA
BP_TTGRO,GBR,2002,2.67047674936416
BP_TTGRO,GBR,2003,-1.138079377243
BP_TTGRO,GBR,2004,-4.2695374555836
BP_TTGRO,GBR,2005,-2.8625389400295
BP_TTGRO,GBR,2006,2.80109078029305
BP_TTGRO,GBR,2007,5.25163959048205
BP_TTGRO,GBR,2008,-3.2733559361172
BP_TTGRO,GBR,2009,-0.4461812677139
BP_TTGRO,GBR,2010,2.228397441925
BP_TTGRO,GBR,2011,2.26971756918477
BP_TTGRO,GBR,2012,1.09252494232424
BP_TTGRO,GBR,2013,11.1368147303389
BP_TTGRO,GBR,2014,8.0210129274011
BP_TTGRO,GBR,2015,7.24801894488005
BP_TTGRO,GBR,2016,1.6642978758495
BP_TTGRO,GBR,2017,10.3299870219101
BP_TTGRO,GBR,2018,8.14110381691273
BP_TTGRO,GBR,2019,8.14127865823666
BP_TTGRO,ARG,2000,-12.945818788891
BP_TTGRO,ARG,2001,-5.3870292887029
BP_TTGRO,ARG,2002,-2.9850746268657
BP_TTGRO,ARG,2003,5.01424501424501
BP_TTGRO,ARG,2004,19.0450352685838
BP_TTGRO,ARG,2005,8.70556061987238
BP_TTGRO,ARG,2006,10.020964360587
BP_TTGRO,ARG,2007,4.75101626016261
BP_TTGRO,ARG,2008,4.79020130972592
BP_TTGRO,ARG,2009,NA
BP_TTGRO,ARG,2010,8.64651416122005
BP_TTGRO,ARG,2011,8.64770021305928
BP_TTGRO,ARG,2012,6.99042565463144
BP_TTGRO,ARG,2013,6.98652291105122
BP_TTGRO,ARG,2014,0.56434546004234
BP_TTGRO,ARG,2015,NA
BP_TTGRO,ARG,2016,4.32290813820207
BP_TTGRO,ARG,2017,1.05164024485953
BP_TTGRO,CHL,2008,16.2102074302177
BP_TTGRO,CHL,2009,NA
BP_TTGRO,CHL,2010,17.6570458404075
BP_TTGRO,CHL,2011,19.4966810966811
BP_TTGRO,CHL,2012,14.3963618447746
BP_TTGRO,CHL,2013,-17.551504396567
BP_TTGRO,CHL,2014,30.257401978829
BP_TTGRO,CHL,2015,-13.545910741985
BP_TTGRO,CHL,2016,12.4746398777189
BP_TTGRO,CHL,2017,-8.5212536325272
BP_TTGRO,CHL,2018,-13.259643454004
BP_TTGRO,CHN,2000,NA
BP_TTGRO,CHN,2001,10.6747006495546
BP_TTGRO,CHN,2002,13.0105578879714
BP_TTGRO,CHN,2003,9.10492313064879
BP_TTGRO,CHN,2004,6.20990493783693
BP_TTGRO,CHN,2005,26.7335399804833
BP_TTGRO,CHN,2006,11.8560347853657
BP_TTGRO,CHN,2007,20.136658560718
BP_TTGRO,CHN,2008,17.6272866001377
BP_TTGRO,CHN,2009,NA
BP_TTGRO,CHN,2010,13.7460105107639
BP_TTGRO,CHN,2011,15.7626191010341
BP_TTGRO,CHN,2012,14.6180941146209
BP_TTGRO,CHN,2013,10.2221082689833
BP_TTGRO,CHN,2014,5.68456293187987
BP_TTGRO,CHN,2015,0.49883102931394
BP_TTGRO,CHN,2016,3.47951837560501
BP_TTGRO,CHN,2017,3.5765171270947
BP_TTGRO,CHN,2018,9.77531379487102
BP_TTGRO,CHN,2019,7.11440755652648
BP_TTGRO,EST,2000,-32.52427184466
BP_TTGRO,EST,2001,50.1199040767386
BP_TTGRO,EST,2002,12.1405750798722
BP_TTGRO,EST,2003,8.6894586894587
BP_TTGRO,EST,2004,41.9397116644823
BP_TTGRO,EST,2005,29.0858725761773
BP_TTGRO,EST,2006,16.6666666666667
BP_TTGRO,EST,2007,3.55610055180871
BP_TTGRO,EST,2008,9.23623445825932
BP_TTGRO,EST,2009,4.28184281842818
BP_TTGRO,EST,2010,1.61122661122661
BP_TTGRO,EST,2011,8.49104859335039
BP_TTGRO,EST,2012,-6.2706270627063
BP_TTGRO,EST,2013,4.07444668008048
BP_TTGRO,EST,2014,-13.098115031416
BP_TTGRO,EST,2015,-5.7842046718576
BP_TTGRO,EST,2016,9.50413223140496
BP_TTGRO,EST,2017,12.4528301886792
BP_TTGRO,EST,2018,3.06807286673059
BP_TTGRO,EST,2019,22.7572093023256
BP_TTGRO,ISR,2000,14.927374301676
BP_TTGRO,ISR,2001,-0.051040248882
BP_TTGRO,ISR,2002,-2.1763976363592
BP_TTGRO,ISR,2003,-3.3956448245003
BP_TTGRO,ISR,2004,1.04214914312182
BP_TTGRO,ISR,2005,9.63149718593222
BP_TTGRO,ISR,2006,8.08726754396152
BP_TTGRO,ISR,2007,14.0872755868587
BP_TTGRO,ISR,2008,-2.760395130421
BP_TTGRO,ISR,2009,-1.8326230143355
BP_TTGRO,ISR,2010,5.59853179145125
BP_TTGRO,ISR,2011,11.7340359925997
BP_TTGRO,ISR,2012,8.03813346713498
BP_TTGRO,ISR,2013,0.7786859867484
BP_TTGRO,ISR,2014,7.30425966604711
BP_TTGRO,ISR,2015,4.3805651788015
BP_TTGRO,ISR,2016,14.3923389198233
BP_TTGRO,ISR,2017,7.75506866664997
BP_TTGRO,ISR,2018,4.36575215868731
BP_TTGRO,ROU,2000,-29.587979883172
BP_TTGRO,ROU,2001,-11.5833370303
BP_TTGRO,ROU,2002,-7.6818866031109
BP_TTGRO,ROU,2003,-7.9189086363389
BP_TTGRO,ROU,2004,-3.3880297485539
BP_TTGRO,ROU,2005,-1.289100684262
BP_TTGRO,ROU,2006,-14.829485671845
BP_TTGRO,ROU,2007,-4.752561587094
BP_TTGRO,ROU,2008,-12.069886320287
BP_TTGRO,ROU,2009,-6.6550976138829
BP_TTGRO,ROU,2010,-23.117679866146
BP_TTGRO,ROU,2011,NA
BP_TTGRO,ROU,2012,8.84823035392921
BP_TTGRO,ROU,2013,-3.4261045283365
BP_TTGRO,ROU,2014,-0.7323568575233
BP_TTGRO,ROU,2015,-2.9606208680655
BP_TTGRO,ROU,2016,6.48696682464456
BP_TTGRO,ROU,2017,6.86138154844691
BP_TTGRO,ROU,2018,4.82429501084598
BP_TTGRO,ROU,2019,-3.7496895952322
BP_TTGRO,RUS,2000,3.5615770604597
BP_TTGRO,RUS,2001,-0.8340515664904
BP_TTGRO,RUS,2002,-2.6295154206214
BP_TTGRO,RUS,2003,-2.4027733175234
BP_TTGRO,RUS,2004,-4.1260493566758
BP_TTGRO,RUS,2005,-7.7659445274591
BP_TTGRO,RUS,2006,-1.6658747559866
BP_TTGRO,RUS,2007,-1.5338072145603
BP_TTGRO,RUS,2008,-5.9381374220313
BP_TTGRO,RUS,2009,-4.6747848241299
BP_TTGRO,RUS,2010,-2.3871798704096
BP_TTGRO,RUS,2011,-0.9970480352885
BP_TTGRO,RUS,2012,-5.8876508757446
BP_TTGRO,RUS,2013,2.48117429844659
BP_TTGRO,RUS,2014,-0.2190712229079
BP_TTGRO,RUS,2015,0.76524221641372
BP_TTGRO,RUS,2016,-5.6933851190979
BP_TTGRO,RUS,2017,-3.2096732877888
BP_TTGRO,RUS,2018,-7.6584504780429
BP_TTGRO,RUS,2019,8.74605228376253
BP_TTGRO,SGP,2000,5.99083489360821
BP_TTGRO,SGP,2001,-3.0825942004091
BP_TTGRO,SGP,2002,15.3904328027399
BP_TTGRO,SGP,2003,9.23331750841281
BP_TTGRO,SGP,2004,18.5942186224209
BP_TTGRO,SGP,2005,15.0345624836215
BP_TTGRO,SGP,2006,3.16258957078639
BP_TTGRO,SGP,2007,7.56315877910439
BP_TTGRO,SGP,2008,3.97498659506106
BP_TTGRO,SGP,2009,-2.0012252917682
BP_TTGRO,SGP,2010,-0.7299623559343
BP_TTGRO,SGP,2011,6.45747923756506
BP_TTGRO,SGP,2012,-1.0005989056983
BP_TTGRO,SGP,2013,5.62042967033352
BP_TTGRO,SGP,2014,1.42150725825088
BP_TTGRO,SGP,2015,6.49485086842969
BP_TTGRO,SGP,2016,-2.8511711683751
BP_TTGRO,SGP,2017,-0.7094212761433
BP_TTGRO,SGP,2018,4.08421385092583
BP_TTGRO,SVN,2000,-1.7686424474187
BP_TTGRO,SVN,2001,3.40632603406326
BP_TTGRO,SVN,2002,5.85882352941176
BP_TTGRO,SVN,2003,-18.470771282507
BP_TTGRO,SVN,2004,5.09814612868047
BP_TTGRO,SVN,2005,12.7626459143969
BP_TTGRO,SVN,2006,10.5820105820106
BP_TTGRO,SVN,2007,10.2350738506345
BP_TTGRO,SVN,2008,NA
BP_TTGRO,SVN,2009,9.34730056406124
BP_TTGRO,SVN,2010,3.99410464259395
BP_TTGRO,SVN,2011,NA
BP_TTGRO,SVN,2012,-1.7771773020162
BP_TTGRO,SVN,2013,3.80912072796529
BP_TTGRO,SVN,2014,-1.172153705025
BP_TTGRO,SVN,2015,-4.8886138613861
BP_TTGRO,SVN,2016,3.76274127087399
BP_TTGRO,SVN,2017,4.02340892465252
BP_TTGRO,SVN,2018,5.19389190275266
BP_TTGRO,SVN,2019,8.17495941170854
BP_TTGRO,ZAF,2003,21.2631452774358
BP_TTGRO,ZAF,2004,23.7015216308115
BP_TTGRO,ZAF,2005,8.32091742290848
BP_TTGRO,ZAF,2006,2.93725359433537
BP_TTGRO,ZAF,2007,-1.0643635890156
BP_TTGRO,ZAF,2008,0.2506167113117
BP_TTGRO,ZAF,2009,-3.7453782232365
BP_TTGRO,ZAF,2010,-15.131556569995
BP_TTGRO,ZAF,2011,-3.0393656498865
BP_TTGRO,ZAF,2012,14.4253819131433
BP_TTGRO,ZAF,2013,4.90306739796687
BP_TTGRO,ZAF,2014,8.8450036371474
BP_TTGRO,ZAF,2015,-3.6370668316832
BP_TTGRO,ZAF,2016,0.73367689319142
BP_TTGRO,ZAF,2017,3.21717719057788
BP_TTGRO,TWN,2000,-0.1204356637661
BP_TTGRO,TWN,2001,3.67060417199765
BP_TTGRO,TWN,2002,NA
BP_TTGRO,TWN,2003,NA
BP_TTGRO,TWN,2004,11.6194605272032
BP_TTGRO,TWN,2005,7.6017758895675
BP_TTGRO,TWN,2006,9.87163195916425
BP_TTGRO,TWN,2007,11.4614607565239
BP_TTGRO,TWN,2008,8.51456871349621
BP_TTGRO,TWN,2009,6.04949825645522
BP_TTGRO,TWN,2010,9.15683860938643
BP_TTGRO,TWN,2011,7.35878515978317
BP_TTGRO,TWN,2012,4.35311306860427
BP_TTGRO,TWN,2013,3.9871807062677602
BP_TTGRO,TWN,2014,4.09925634918276
BP_TTGRO,TWN,2015,3.53019998401993
BP_TTGRO,TWN,2016,2.84957489173798
BP_TTGRO,TWN,2017,2.53219598589793
BP_TTGRO,TWN,2018,3.28095919296756
BP_TTGRO,TWN,2019,3.49962613998387
BP_TTXTT,AUS,2000,29.6915099884335
BP_TTXTT,AUS,2002,33.5223721889021
BP_TTXTT,AUS,2004,34.8192939062363
BP_TTXTT,AUS,2006,36.6701183408602
BP_TTXTT,AUS,2008,39.1928209372843
BP_TTXTT,AUS,2010,38.2320586269326
BP_TTXTT,AUT,2002,68.7198856361234
BP_TTXTT,AUT,2004,67.9452476376328
BP_TTXTT,AUT,2005,68.8286218821588
BP_TTXTT,AUT,2006,69.1126048309844
BP_TTXTT,AUT,2007,69.4591595104812
BP_TTXTT,AUT,2008,69.4593066548995
BP_TTXTT,AUT,2009,67.8678183831672
BP_TTXTT,AUT,2010,68.3440331223414
BP_TTXTT,AUT,2011,68.8199377150751
BP_TTXTT,AUT,2012,69.855211850996
BP_TTXTT,AUT,2013,70.1231829643989
BP_TTXTT,AUT,2014,70.6307565085974
BP_TTXTT,AUT,2015,70.7798756232842
BP_TTXTT,AUT,2016,69.0410018505978
BP_TTXTT,AUT,2017,69.0409156689909
BP_TTXTT,AUT,2018,69.040866873065
BP_TTXTT,AUT,2019,69.0409515062979
BP_TTXTT,BEL,2000,62.7310957560869
BP_TTXTT,BEL,2001,63.4323199593452
BP_TTXTT,BEL,2002,60.8700460085116
BP_TTXTT,BEL,2003,60.0412977719801
BP_TTXTT,BEL,2004,58.8306237205643
BP_TTXTT,BEL,2005,59.0708016056876
BP_TTXTT,BEL,2006,58.7829541496774
BP_TTXTT,BEL,2007,58.676674210015896
BP_TTXTT,BEL,2008,56.2706566563763
BP_TTXTT,BEL,2009,55.172988741432
BP_TTXTT,BEL,2010,54.4181988105992
